n,seed,dim_full,mean_full,max_full,min_full,elapsed_time
3,54,63,0.00012916403625563665,0.0002961728687864005,5.5492509336663845e-05,1.497971000004327
3,29,63,0.00014383582554264993,0.0003955309499621384,6.274415747473188e-05,1.4772111000056611
3,58,63,0.00010142034699381035,0.0002454492518845328,4.540405783785632e-05,1.4793524999986403
3,76,63,0.00032175844219846025,0.0005889249280756273,0.0001312710821121444,1.472611400007736
3,36,63,0.00011767736937408932,0.0002670784087146939,5.694086428891637e-05,1.4696647000091616
3,1,63,0.0001848355707628929,0.0004892751190013874,7.865521619441599e-05,1.4711690999974962
3,98,63,7.075455679464587e-05,0.00015071643319808546,3.186719459239541e-05,1.4383292999991681
3,21,63,0.00029601170285273326,0.0006297288990470332,0.00013703192145819945,2.5148740999866277
3,90,63,0.00011382155217220853,0.00026239997161642774,5.0079963991554156e-05,1.8829494999954477
3,55,63,0.00012005893733048722,0.00023956683535619587,6.1033682861063955e-05,1.4129241000046022
3,44,63,0.0003669332122831001,0.0006158959508892511,0.00024629313631051487,1.4778492000041297
3,36,63,0.00011767736937408932,0.0002670784087146939,5.694086428891637e-05,1.4205396000033943
3,20,63,0.00026380846869529783,0.000575382092596508,0.00013082118497750495,1.4162091000034707
3,28,63,0.00030962924365344444,0.000861516945272689,0.00014788270688026212,1.4160200999904191
3,98,63,7.075455679464587e-05,0.00015071643319808546,3.186719459239541e-05,1.427419400002691
3,44,63,0.0003669332122831001,0.0006158959508892511,0.00024629313631051487,1.4276277000026312
3,14,63,0.00020484944290416273,0.0008251171617640745,9.439674984234393e-05,1.4498361000005389
3,12,63,0.00010939502006935474,0.00021039148593649068,4.636942423834276e-05,1.4179717000079108
3,49,63,0.00041590499854339275,0.0007521199272193929,0.0002410049096621159,1.428675299990573
3,13,63,0.0002611955798108871,0.0006021474525581468,0.00012665784516531595,1.4287645999866072
3,46,63,0.00012599619720362283,0.00033445422038780266,5.0369226909145667e-05,1.4191709000006085
3,45,63,0.0003415576569572647,0.0007918880659953196,0.00013879673138421725,1.4136444999894593
3,78,63,0.00036902979527084364,0.0007634681721851873,0.00020218877485180979,1.415567000003648
3,34,63,0.00015089638501915325,0.00035239197651441796,7.794051604169852e-05,1.4163215000007767
3,6,63,0.000292568840724457,0.00047126107771611593,0.00014711319215531104,1.411586800008081
3,94,63,9.508442972063532e-05,0.0001816612113433775,4.8824906387236145e-05,1.4175542000011774
3,59,63,0.0002444085408409458,0.00038917820457584737,0.00013857141895046258,1.4141400000080466
3,69,63,0.00019301357746712814,0.0003672393713982798,8.888691085275766e-05,1.5709811999986414
3,16,63,0.00023538371206837413,0.00042959173599663685,0.00014141758822639619,1.4778171999932965
3,49,63,0.00041590499854339275,0.0007521199272193929,0.0002410049096621159,1.4545000000071013
3,11,63,0.00041267415234808133,0.0006867718595367475,0.00020929046430474436,1.479073199996492
3,71,63,0.00010483031850581696,0.0001920368769365675,4.33202159854314e-05,1.464010199997574
3,38,63,0.0002512707914553024,0.0006030232296882456,0.00012690734685094287,1.4667140999954427
3,81,63,0.000279609063249557,0.0005899575618353831,0.00011957735531301218,1.4703882000030717
3,80,63,0.00014426315739044318,0.00045478551416256385,5.6435041243886233e-05,1.4759896000032313
3,47,63,0.00021507187912230244,0.0003873566456815789,0.00010562723794981711,1.4722939000057522
3,74,63,0.0001202354241155881,0.0004045991209321392,5.619194642505463e-05,1.480401199994958
3,25,63,0.00021876095946394026,0.00034320208954059236,0.00011182457864056835,1.4533121999993455
3,91,63,0.00012110483741672968,0.000221171739804241,6.461790701279891e-05,1.4128280000004452
3,9,63,0.00013917901055169053,0.0002541920505843225,5.938872230061741e-05,1.418633299996145
3,6,63,0.000292568840724457,0.00047126107771611593,0.00014711319215531104,1.4176390000066021
3,85,63,0.00024854414783047736,0.0006219022614993426,0.000125718372322953,1.4215055999957258
3,30,63,7.183733118623017e-05,0.00017208478686171267,3.6540660089643595e-05,1.41858919999504
3,99,63,0.00015799185336500302,0.0002533738588819261,0.000100461364065931,1.4120945000031497
3,38,63,0.0002512707914553024,0.0006030232296882456,0.00012690734685094287,1.4252840999979526
3,11,63,0.00041267415234808133,0.0006867718595367475,0.00020929046430474436,1.4462243000016315
3,30,63,7.183733118623017e-05,0.00017208478686171267,3.6540660089643595e-05,1.459743500003242
3,13,63,0.0002611955798108871,0.0006021474525581468,0.00012665784516531595,1.4413105999992695
3,49,63,0.00041590499854339275,0.0007521199272193929,0.0002410049096621159,1.4200440999993589
3,36,63,0.00011767736937408932,0.0002670784087146939,5.694086428891637e-05,1.4178045000007842
3,59,63,0.0002444085408409458,0.00038917820457584737,0.00013857141895046258,1.4197211999999126
3,82,63,0.00012289230343217748,0.0002467436221005162,3.8428924131518446e-05,1.440979300008621
3,47,63,0.00021507187912230244,0.0003873566456815789,0.00010562723794981711,1.4315357000014046
3,21,63,0.00029601170285273326,0.0006297288990470332,0.00013703192145819945,1.429579499992542
3,48,63,0.0007611637837212715,0.0010716371220753744,0.00036519210982504746,1.4410501000093063
3,46,63,0.00012599619720362283,0.00033445422038780266,5.0369226909145667e-05,1.4459330000099726
3,27,63,0.0002724583322437018,0.0005425957956090201,0.000171633726465996,1.4226916000043275
3,86,63,0.00027899339163687,0.00043192922930944297,0.00015950555341773912,1.4204831999959424
3,35,63,0.0001617786568221382,0.0003421155887534027,8.644789711117415e-05,1.4217349000100512
3,90,63,0.00011382155217220853,0.00026239997161642774,5.0079963991554156e-05,1.4165090000024065
3,88,63,0.0008642466191946757,0.0013131850271315617,0.0005008739750625737,1.4143604999990202
3,83,63,0.00012794310872205414,0.00022376516520889063,7.523159866503749e-05,1.414662800001679
3,10,63,0.0002364152603575752,0.0004832657690121257,9.786192679301166e-05,1.4145032000087667
3,78,63,0.00036902979527084364,0.0007634681721851873,0.00020218877485180979,1.4164414000115357
3,82,63,0.00012289230343217748,0.0002467436221005162,3.8428924131518446e-05,1.4175914000079501
3,22,63,0.00010137010658600332,0.00020621783762071367,4.8971121316194465e-05,1.4164611000014702
3,69,63,0.00019301357746712814,0.0003672393713982798,8.888691085275766e-05,1.4204326000035508
3,94,63,9.508442972063532e-05,0.0001816612113433775,4.8824906387236145e-05,1.409216900006868
3,32,63,0.0001760626621326947,0.00045714002984615997,7.893732977846377e-05,1.4474511000007624
3,21,63,0.00029601170285273326,0.0006297288990470332,0.00013703192145819945,1.419838300003903
4,82,255,3.4864198658590483e-06,6.315535167632275e-06,2.2537579459144226e-06,7.429691400000593
4,15,255,2.5026242297078105e-06,9.067260515035476e-06,1.1182543630016001e-06,7.4412368000048446
4,4,255,1.9296945867479296e-06,5.42923342028187e-06,1.0079849668721774e-06,7.422226700000465
4,95,255,2.912063062706973e-06,6.8987009700748434e-06,1.5779374193402977e-06,7.450224700005492
4,36,255,3.2212229627467636e-06,7.41317441878856e-06,1.5810419925182726e-06,7.426082099991618
4,32,255,4.585290007917962e-06,9.877744372089499e-06,2.970947733037533e-06,7.427764299995033
4,29,255,1.7320007451369141e-06,4.301712320208202e-06,7.498298338286867e-07,7.435910000000149
4,18,255,2.30998734222014e-06,5.729008776753758e-06,1.2330172080651799e-06,7.417015300001367
4,95,255,2.912063062706973e-06,6.8987009700748434e-06,1.5779374193402977e-06,7.432353500000318
4,14,255,3.249754535527875e-06,8.202209097840913e-06,1.8260043570980254e-06,7.423486600004253
4,87,255,1.9772908557059766e-06,8.806734597073524e-06,8.843660017329446e-07,7.427935100000468
4,95,255,2.912063062706973e-06,6.8987009700748434e-06,1.5779374193402977e-06,7.45558589999564
4,70,255,2.7755695629066552e-06,8.45085588195385e-06,1.617443105271305e-06,7.466044700006023
4,12,255,2.0566197136833724e-06,4.655902312031359e-06,1.1400859386038783e-06,7.447584199995617
4,76,255,3.3661576701170752e-06,6.748878992171962e-06,2.053141336842447e-06,7.458049199995003
4,55,255,2.2234078040819603e-06,9.809840087375794e-06,1.0838623914425433e-06,7.423596299995552
4,5,255,2.4269690196345532e-06,8.126149464841355e-06,1.2959929198884486e-06,7.417865300012636
